Training Log for rl_finetuned
==================================================
Epoch 0 | Loss: -0.45 | Avg Makespan: 115.8 | Best: 111.0 | Baseline: 115.8
Epoch 545 | Loss: 0.36 | Avg Makespan: 130.0 | Best: 113.0 | Baseline: 130.1
Epoch 546 | Loss: 0.16 | Avg Makespan: 135.8 | Best: 128.0 | Baseline: 130.6
Epoch 547 | Loss: 0.25 | Avg Makespan: 146.0 | Best: 141.0 | Baseline: 132.2
Epoch 548 | Loss: 0.23 | Avg Makespan: 130.0 | Best: 121.0 | Baseline: 132.0
Epoch 549 | Loss: 0.23 | Avg Makespan: 142.5 | Best: 138.0 | Baseline: 133.0
Epoch 550 | Loss: 0.24 | Avg Makespan: 137.8 | Best: 122.0 | Baseline: 133.5
Epoch 551 | Loss: 0.25 | Avg Makespan: 145.8 | Best: 137.0 | Baseline: 134.7
Epoch 552 | Loss: 0.33 | Avg Makespan: 133.2 | Best: 118.0 | Baseline: 134.6
Epoch 553 | Loss: 0.14 | Avg Makespan: 137.5 | Best: 117.0 | Baseline: 134.9
Epoch 554 | Loss: 0.23 | Avg Makespan: 137.0 | Best: 130.0 | Baseline: 135.1
Epoch 555 | Loss: 0.34 | Avg Makespan: 128.0 | Best: 120.0 | Baseline: 134.4
Epoch 556 | Loss: 0.15 | Avg Makespan: 128.2 | Best: 118.0 | Baseline: 133.8
Epoch 557 | Loss: 0.36 | Avg Makespan: 135.8 | Best: 129.0 | Baseline: 134.0
Epoch 558 | Loss: 0.35 | Avg Makespan: 126.5 | Best: 122.0 | Baseline: 133.2
Epoch 559 | Loss: 0.29 | Avg Makespan: 133.2 | Best: 120.0 | Baseline: 133.2
Epoch 560 | Loss: 0.34 | Avg Makespan: 127.2 | Best: 126.0 | Baseline: 132.6
Epoch 561 | Loss: 0.25 | Avg Makespan: 138.8 | Best: 130.0 | Baseline: 133.2
Epoch 562 | Loss: 0.32 | Avg Makespan: 114.5 | Best: 111.0 | Baseline: 131.4
Epoch 563 | Loss: 0.20 | Avg Makespan: 112.0 | Best: 96.0 | Baseline: 129.4
Epoch 564 | Loss: 0.26 | Avg Makespan: 125.0 | Best: 119.0 | Baseline: 129.0
Epoch 565 | Loss: 0.28 | Avg Makespan: 112.8 | Best: 97.0 | Baseline: 127.4
Epoch 566 | Loss: 0.31 | Avg Makespan: 114.2 | Best: 106.0 | Baseline: 126.0
Epoch 567 | Loss: 0.26 | Avg Makespan: 103.0 | Best: 86.0 | Baseline: 123.7
Epoch 568 | Loss: 0.23 | Avg Makespan: 107.8 | Best: 99.0 | Baseline: 122.1
Epoch 569 | Loss: 0.37 | Avg Makespan: 95.5 | Best: 88.0 | Baseline: 119.5
Epoch 570 | Loss: 0.17 | Avg Makespan: 104.2 | Best: 96.0 | Baseline: 118.0
Epoch 571 | Loss: 0.19 | Avg Makespan: 103.8 | Best: 95.0 | Baseline: 116.5
Epoch 572 | Loss: 0.21 | Avg Makespan: 104.2 | Best: 92.0 | Baseline: 115.3
Epoch 573 | Loss: 0.06 | Avg Makespan: 115.8 | Best: 105.0 | Baseline: 115.4
Epoch 574 | Loss: 0.22 | Avg Makespan: 108.8 | Best: 99.0 | Baseline: 114.7
Epoch 575 | Loss: 0.25 | Avg Makespan: 102.0 | Best: 88.0 | Baseline: 113.4
Epoch 576 | Loss: 0.46 | Avg Makespan: 105.8 | Best: 105.0 | Baseline: 112.7
Epoch 577 | Loss: 0.25 | Avg Makespan: 100.8 | Best: 94.0 | Baseline: 111.5
Epoch 578 | Loss: 0.26 | Avg Makespan: 100.0 | Best: 96.0 | Baseline: 110.3
Epoch 579 | Loss: 0.16 | Avg Makespan: 101.2 | Best: 98.0 | Baseline: 109.4
Epoch 580 | Loss: 0.12 | Avg Makespan: 107.2 | Best: 104.0 | Baseline: 109.2
Epoch 581 | Loss: 0.32 | Avg Makespan: 98.2 | Best: 91.0 | Baseline: 108.1
Epoch 582 | Loss: 0.24 | Avg Makespan: 94.8 | Best: 89.0 | Baseline: 106.8
Epoch 583 | Loss: 0.27 | Avg Makespan: 103.0 | Best: 92.0 | Baseline: 106.4
Epoch 584 | Loss: 0.25 | Avg Makespan: 104.2 | Best: 92.0 | Baseline: 106.2
Epoch 585 | Loss: 0.11 | Avg Makespan: 96.8 | Best: 93.0 | Baseline: 105.2
Epoch 586 | Loss: 0.25 | Avg Makespan: 96.8 | Best: 93.0 | Baseline: 104.4
Epoch 587 | Loss: 0.26 | Avg Makespan: 100.0 | Best: 82.0 | Baseline: 103.9
Epoch 588 | Loss: 0.25 | Avg Makespan: 92.0 | Best: 89.0 | Baseline: 102.8
Epoch 589 | Loss: 0.17 | Avg Makespan: 99.5 | Best: 92.0 | Baseline: 102.4
Epoch 590 | Loss: 0.25 | Avg Makespan: 98.2 | Best: 95.0 | Baseline: 102.0
Epoch 591 | Loss: 0.27 | Avg Makespan: 97.2 | Best: 92.0 | Baseline: 101.5
Epoch 592 | Loss: 0.26 | Avg Makespan: 98.0 | Best: 87.0 | Baseline: 101.2
Epoch 593 | Loss: 0.20 | Avg Makespan: 97.2 | Best: 94.0 | Baseline: 100.8
Epoch 594 | Loss: 0.23 | Avg Makespan: 96.2 | Best: 89.0 | Baseline: 100.3
Epoch 595 | Loss: 0.30 | Avg Makespan: 99.0 | Best: 97.0 | Baseline: 100.2
Epoch 596 | Loss: 0.23 | Avg Makespan: 105.5 | Best: 98.0 | Baseline: 100.7
Epoch 597 | Loss: 0.22 | Avg Makespan: 94.0 | Best: 91.0 | Baseline: 100.1
Epoch 598 | Loss: 0.24 | Avg Makespan: 99.8 | Best: 94.0 | Baseline: 100.0
Epoch 599 | Loss: 0.22 | Avg Makespan: 94.2 | Best: 93.0 | Baseline: 99.4
Epoch 600 | Loss: 0.25 | Avg Makespan: 98.8 | Best: 94.0 | Baseline: 99.4
Epoch 601 | Loss: 0.35 | Avg Makespan: 93.0 | Best: 85.0 | Baseline: 98.7
Epoch 602 | Loss: 0.30 | Avg Makespan: 102.2 | Best: 100.0 | Baseline: 99.1
Epoch 603 | Loss: 0.18 | Avg Makespan: 100.8 | Best: 97.0 | Baseline: 99.3
Epoch 604 | Loss: 0.18 | Avg Makespan: 96.8 | Best: 93.0 | Baseline: 99.0
Epoch 605 | Loss: 0.20 | Avg Makespan: 94.0 | Best: 89.0 | Baseline: 98.5
Epoch 606 | Loss: 0.20 | Avg Makespan: 90.8 | Best: 78.0 | Baseline: 97.7
Epoch 607 | Loss: 0.15 | Avg Makespan: 99.5 | Best: 97.0 | Baseline: 97.9
Epoch 608 | Loss: 0.11 | Avg Makespan: 95.0 | Best: 80.0 | Baseline: 97.6
Epoch 609 | Loss: 0.16 | Avg Makespan: 92.2 | Best: 90.0 | Baseline: 97.1
Epoch 610 | Loss: 0.17 | Avg Makespan: 94.0 | Best: 87.0 | Baseline: 96.8
Epoch 611 | Loss: 0.24 | Avg Makespan: 93.0 | Best: 80.0 | Baseline: 96.4
Epoch 612 | Loss: 0.25 | Avg Makespan: 89.8 | Best: 85.0 | Baseline: 95.7
Epoch 613 | Loss: 0.20 | Avg Makespan: 90.8 | Best: 84.0 | Baseline: 95.2
Epoch 614 | Loss: 0.17 | Avg Makespan: 93.2 | Best: 88.0 | Baseline: 95.0
Epoch 615 | Loss: 0.20 | Avg Makespan: 93.2 | Best: 90.0 | Baseline: 94.9
Epoch 616 | Loss: 0.07 | Avg Makespan: 89.5 | Best: 82.0 | Baseline: 94.3
Epoch 617 | Loss: 0.08 | Avg Makespan: 90.5 | Best: 82.0 | Baseline: 93.9
Epoch 618 | Loss: 0.14 | Avg Makespan: 87.5 | Best: 76.0 | Baseline: 93.3
Epoch 619 | Loss: 0.13 | Avg Makespan: 96.8 | Best: 90.0 | Baseline: 93.6
Epoch 620 | Loss: 0.11 | Avg Makespan: 93.8 | Best: 79.0 | Baseline: 93.7
Epoch 621 | Loss: 0.07 | Avg Makespan: 95.8 | Best: 88.0 | Baseline: 93.9
Epoch 622 | Loss: 0.23 | Avg Makespan: 88.5 | Best: 82.0 | Baseline: 93.3
Epoch 623 | Loss: 0.15 | Avg Makespan: 93.0 | Best: 90.0 | Baseline: 93.3
Epoch 624 | Loss: 0.11 | Avg Makespan: 95.2 | Best: 79.0 | Baseline: 93.5
Epoch 625 | Loss: 0.08 | Avg Makespan: 91.2 | Best: 88.0 | Baseline: 93.3
Epoch 626 | Loss: 0.03 | Avg Makespan: 87.8 | Best: 81.0 | Baseline: 92.7
Epoch 627 | Loss: 0.09 | Avg Makespan: 90.0 | Best: 86.0 | Baseline: 92.4
Epoch 628 | Loss: 0.09 | Avg Makespan: 94.8 | Best: 93.0 | Baseline: 92.7
Epoch 629 | Loss: 0.19 | Avg Makespan: 87.5 | Best: 78.0 | Baseline: 92.2
Epoch 630 | Loss: 0.19 | Avg Makespan: 94.8 | Best: 87.0 | Baseline: 92.4
Epoch 631 | Loss: 0.02 | Avg Makespan: 89.0 | Best: 85.0 | Baseline: 92.1
Epoch 632 | Loss: 0.13 | Avg Makespan: 86.5 | Best: 77.0 | Baseline: 91.5
Epoch 633 | Loss: 0.04 | Avg Makespan: 90.0 | Best: 87.0 | Baseline: 91.4
Epoch 634 | Loss: 0.10 | Avg Makespan: 92.8 | Best: 89.0 | Baseline: 91.5
Epoch 635 | Loss: 0.13 | Avg Makespan: 97.8 | Best: 94.0 | Baseline: 92.1
Epoch 636 | Loss: 0.11 | Avg Makespan: 96.8 | Best: 92.0 | Baseline: 92.6
Epoch 637 | Loss: 0.05 | Avg Makespan: 87.0 | Best: 85.0 | Baseline: 92.0
Epoch 638 | Loss: 0.03 | Avg Makespan: 98.0 | Best: 89.0 | Baseline: 92.6
Epoch 639 | Loss: 0.02 | Avg Makespan: 95.8 | Best: 91.0 | Baseline: 92.9
Epoch 640 | Loss: 0.03 | Avg Makespan: 82.5 | Best: 77.0 | Baseline: 91.9
Epoch 641 | Loss: 0.05 | Avg Makespan: 87.0 | Best: 85.0 | Baseline: 91.4
Epoch 642 | Loss: -0.02 | Avg Makespan: 91.0 | Best: 88.0 | Baseline: 91.4
Epoch 643 | Loss: 0.14 | Avg Makespan: 86.0 | Best: 77.0 | Baseline: 90.8
Epoch 644 | Loss: -0.03 | Avg Makespan: 88.8 | Best: 78.0 | Baseline: 90.6
Epoch 645 | Loss: 0.12 | Avg Makespan: 93.0 | Best: 89.0 | Baseline: 90.9
Epoch 646 | Loss: 0.06 | Avg Makespan: 95.8 | Best: 88.0 | Baseline: 91.3
Epoch 647 | Loss: 0.01 | Avg Makespan: 86.5 | Best: 83.0 | Baseline: 90.9
Epoch 648 | Loss: 0.14 | Avg Makespan: 87.5 | Best: 77.0 | Baseline: 90.5
Epoch 649 | Loss: 0.09 | Avg Makespan: 104.8 | Best: 100.0 | Baseline: 91.9
Epoch 650 | Loss: 0.11 | Avg Makespan: 89.2 | Best: 83.0 | Baseline: 91.7
Epoch 651 | Loss: 0.02 | Avg Makespan: 88.5 | Best: 86.0 | Baseline: 91.4
Epoch 652 | Loss: 0.12 | Avg Makespan: 87.0 | Best: 80.0 | Baseline: 90.9
Epoch 653 | Loss: 0.12 | Avg Makespan: 104.2 | Best: 100.0 | Baseline: 92.3
Epoch 654 | Loss: -0.01 | Avg Makespan: 97.5 | Best: 91.0 | Baseline: 92.8
Epoch 655 | Loss: 0.11 | Avg Makespan: 98.8 | Best: 89.0 | Baseline: 93.4
Epoch 656 | Loss: -0.01 | Avg Makespan: 98.2 | Best: 94.0 | Baseline: 93.9
Epoch 657 | Loss: 0.04 | Avg Makespan: 87.2 | Best: 79.0 | Baseline: 93.2
Epoch 658 | Loss: 0.05 | Avg Makespan: 92.2 | Best: 85.0 | Baseline: 93.1
Epoch 659 | Loss: 0.04 | Avg Makespan: 91.5 | Best: 82.0 | Baseline: 92.9
Epoch 660 | Loss: 0.02 | Avg Makespan: 94.8 | Best: 83.0 | Baseline: 93.1
Epoch 661 | Loss: 0.03 | Avg Makespan: 90.5 | Best: 85.0 | Baseline: 92.9
Epoch 662 | Loss: 0.13 | Avg Makespan: 100.5 | Best: 96.0 | Baseline: 93.6
Epoch 663 | Loss: 0.02 | Avg Makespan: 99.5 | Best: 98.0 | Baseline: 94.2
Epoch 664 | Loss: 0.16 | Avg Makespan: 104.5 | Best: 103.0 | Baseline: 95.2
Epoch 665 | Loss: 0.14 | Avg Makespan: 86.0 | Best: 78.0 | Baseline: 94.3
Epoch 666 | Loss: -0.00 | Avg Makespan: 93.0 | Best: 82.0 | Baseline: 94.2
Epoch 667 | Loss: 0.12 | Avg Makespan: 97.0 | Best: 93.0 | Baseline: 94.5
Epoch 668 | Loss: 0.07 | Avg Makespan: 96.2 | Best: 89.0 | Baseline: 94.6
Epoch 669 | Loss: 0.12 | Avg Makespan: 88.0 | Best: 83.0 | Baseline: 94.0
Epoch 670 | Loss: 0.07 | Avg Makespan: 101.2 | Best: 100.0 | Baseline: 94.7
Epoch 671 | Loss: 0.11 | Avg Makespan: 93.8 | Best: 86.0 | Baseline: 94.6
Epoch 672 | Loss: 0.10 | Avg Makespan: 95.5 | Best: 93.0 | Baseline: 94.7
Epoch 673 | Loss: 0.15 | Avg Makespan: 102.0 | Best: 95.0 | Baseline: 95.4
Epoch 674 | Loss: 0.17 | Avg Makespan: 94.5 | Best: 91.0 | Baseline: 95.3
Epoch 675 | Loss: 0.10 | Avg Makespan: 95.5 | Best: 88.0 | Baseline: 95.4
Epoch 676 | Loss: 0.09 | Avg Makespan: 94.2 | Best: 86.0 | Baseline: 95.2
Epoch 677 | Loss: 0.09 | Avg Makespan: 93.5 | Best: 91.0 | Baseline: 95.1
Epoch 678 | Loss: 0.21 | Avg Makespan: 98.2 | Best: 95.0 | Baseline: 95.4
Epoch 679 | Loss: 0.14 | Avg Makespan: 89.5 | Best: 80.0 | Baseline: 94.8
Epoch 680 | Loss: 0.12 | Avg Makespan: 99.2 | Best: 89.0 | Baseline: 95.2
Epoch 681 | Loss: 0.01 | Avg Makespan: 95.8 | Best: 92.0 | Baseline: 95.3
Epoch 682 | Loss: 0.15 | Avg Makespan: 101.8 | Best: 94.0 | Baseline: 95.9
Epoch 683 | Loss: 0.06 | Avg Makespan: 99.2 | Best: 94.0 | Baseline: 96.3
Epoch 684 | Loss: 0.07 | Avg Makespan: 93.0 | Best: 77.0 | Baseline: 95.9
Epoch 685 | Loss: 0.08 | Avg Makespan: 100.0 | Best: 98.0 | Baseline: 96.3
Epoch 686 | Loss: 0.11 | Avg Makespan: 93.0 | Best: 89.0 | Baseline: 96.0
Epoch 687 | Loss: 0.04 | Avg Makespan: 94.5 | Best: 87.0 | Baseline: 95.9
Epoch 688 | Loss: 0.03 | Avg Makespan: 91.5 | Best: 84.0 | Baseline: 95.4
Epoch 689 | Loss: 0.06 | Avg Makespan: 92.8 | Best: 85.0 | Baseline: 95.2
Epoch 690 | Loss: -0.06 | Avg Makespan: 94.2 | Best: 86.0 | Baseline: 95.1
Epoch 691 | Loss: 0.06 | Avg Makespan: 93.8 | Best: 92.0 | Baseline: 94.9
Epoch 692 | Loss: -0.02 | Avg Makespan: 98.2 | Best: 91.0 | Baseline: 95.3
Epoch 693 | Loss: 0.19 | Avg Makespan: 98.5 | Best: 91.0 | Baseline: 95.6
Epoch 694 | Loss: 0.07 | Avg Makespan: 92.2 | Best: 86.0 | Baseline: 95.3
Epoch 695 | Loss: 0.01 | Avg Makespan: 101.8 | Best: 95.0 | Baseline: 95.9
Epoch 696 | Loss: -0.02 | Avg Makespan: 97.5 | Best: 90.0 | Baseline: 96.1
Epoch 697 | Loss: -0.00 | Avg Makespan: 106.0 | Best: 91.0 | Baseline: 97.1
Epoch 698 | Loss: 0.03 | Avg Makespan: 89.8 | Best: 86.0 | Baseline: 96.3
Epoch 699 | Loss: 0.01 | Avg Makespan: 94.5 | Best: 88.0 | Baseline: 96.1
Epoch 700 | Loss: -0.03 | Avg Makespan: 105.5 | Best: 94.0 | Baseline: 97.1
Epoch 701 | Loss: -0.00 | Avg Makespan: 103.8 | Best: 99.0 | Baseline: 97.7
Epoch 702 | Loss: 0.07 | Avg Makespan: 97.8 | Best: 95.0 | Baseline: 97.7
Epoch 703 | Loss: -0.02 | Avg Makespan: 96.8 | Best: 92.0 | Baseline: 97.6
Epoch 704 | Loss: -0.01 | Avg Makespan: 100.0 | Best: 91.0 | Baseline: 97.9
Epoch 705 | Loss: -0.03 | Avg Makespan: 96.2 | Best: 86.0 | Baseline: 97.7
Epoch 706 | Loss: -0.13 | Avg Makespan: 103.0 | Best: 98.0 | Baseline: 98.2
Epoch 707 | Loss: 0.03 | Avg Makespan: 109.5 | Best: 99.0 | Baseline: 99.4
Epoch 708 | Loss: 0.02 | Avg Makespan: 107.5 | Best: 105.0 | Baseline: 100.2
Epoch 709 | Loss: 0.18 | Avg Makespan: 98.5 | Best: 93.0 | Baseline: 100.0
Epoch 710 | Loss: -0.11 | Avg Makespan: 113.5 | Best: 101.0 | Baseline: 101.4
Epoch 711 | Loss: -0.06 | Avg Makespan: 99.2 | Best: 84.0 | Baseline: 101.2
Epoch 712 | Loss: -0.01 | Avg Makespan: 100.2 | Best: 97.0 | Baseline: 101.1
Epoch 713 | Loss: -0.03 | Avg Makespan: 95.8 | Best: 94.0 | Baseline: 100.5
Epoch 714 | Loss: -0.03 | Avg Makespan: 98.2 | Best: 92.0 | Baseline: 100.3
Epoch 715 | Loss: -0.03 | Avg Makespan: 88.0 | Best: 86.0 | Baseline: 99.1
Epoch 716 | Loss: -0.11 | Avg Makespan: 97.5 | Best: 88.0 | Baseline: 98.9
Epoch 717 | Loss: -0.08 | Avg Makespan: 102.5 | Best: 97.0 | Baseline: 99.3
Epoch 718 | Loss: -0.02 | Avg Makespan: 93.0 | Best: 86.0 | Baseline: 98.6
Epoch 719 | Loss: -0.04 | Avg Makespan: 86.5 | Best: 81.0 | Baseline: 97.4
Epoch 720 | Loss: 0.16 | Avg Makespan: 99.2 | Best: 96.0 | Baseline: 97.6
Epoch 721 | Loss: -0.04 | Avg Makespan: 98.8 | Best: 93.0 | Baseline: 97.7
Epoch 722 | Loss: -0.08 | Avg Makespan: 97.2 | Best: 88.0 | Baseline: 97.7
Epoch 723 | Loss: -0.13 | Avg Makespan: 93.8 | Best: 89.0 | Baseline: 97.3
Epoch 724 | Loss: 0.03 | Avg Makespan: 96.2 | Best: 92.0 | Baseline: 97.2
Epoch 725 | Loss: -0.01 | Avg Makespan: 94.0 | Best: 89.0 | Baseline: 96.9
Epoch 726 | Loss: -0.11 | Avg Makespan: 89.0 | Best: 78.0 | Baseline: 96.1
Epoch 727 | Loss: 0.01 | Avg Makespan: 95.2 | Best: 81.0 | Baseline: 96.0
Epoch 728 | Loss: -0.00 | Avg Makespan: 97.5 | Best: 95.0 | Baseline: 96.1
Epoch 729 | Loss: -0.09 | Avg Makespan: 91.8 | Best: 89.0 | Baseline: 95.7
Epoch 730 | Loss: -0.15 | Avg Makespan: 94.8 | Best: 87.0 | Baseline: 95.6
Epoch 731 | Loss: -0.18 | Avg Makespan: 88.5 | Best: 87.0 | Baseline: 94.9
Epoch 732 | Loss: 0.01 | Avg Makespan: 93.5 | Best: 85.0 | Baseline: 94.8
Epoch 733 | Loss: -0.15 | Avg Makespan: 97.0 | Best: 95.0 | Baseline: 95.0
Epoch 734 | Loss: -0.15 | Avg Makespan: 92.2 | Best: 87.0 | Baseline: 94.7
Epoch 735 | Loss: 0.13 | Avg Makespan: 97.8 | Best: 96.0 | Baseline: 95.0
Epoch 736 | Loss: -0.10 | Avg Makespan: 95.2 | Best: 90.0 | Baseline: 95.0
Epoch 737 | Loss: 0.00 | Avg Makespan: 95.2 | Best: 93.0 | Baseline: 95.1
Epoch 738 | Loss: -0.20 | Avg Makespan: 92.8 | Best: 84.0 | Baseline: 94.8
Epoch 739 | Loss: -0.05 | Avg Makespan: 92.0 | Best: 87.0 | Baseline: 94.5
Epoch 740 | Loss: -0.04 | Avg Makespan: 91.8 | Best: 85.0 | Baseline: 94.3
Epoch 741 | Loss: -0.12 | Avg Makespan: 100.8 | Best: 94.0 | Baseline: 94.9
Epoch 742 | Loss: -0.11 | Avg Makespan: 93.8 | Best: 88.0 | Baseline: 94.8
Epoch 743 | Loss: -0.06 | Avg Makespan: 95.2 | Best: 85.0 | Baseline: 94.8
Epoch 744 | Loss: -0.09 | Avg Makespan: 92.8 | Best: 86.0 | Baseline: 94.6
Epoch 745 | Loss: 0.04 | Avg Makespan: 95.2 | Best: 83.0 | Baseline: 94.7
Epoch 746 | Loss: -0.14 | Avg Makespan: 95.0 | Best: 84.0 | Baseline: 94.7
Epoch 747 | Loss: -0.14 | Avg Makespan: 96.2 | Best: 91.0 | Baseline: 94.9
Epoch 748 | Loss: -0.16 | Avg Makespan: 89.0 | Best: 86.0 | Baseline: 94.3
Epoch 749 | Loss: -0.13 | Avg Makespan: 94.8 | Best: 86.0 | Baseline: 94.3
Epoch 750 | Loss: -0.08 | Avg Makespan: 88.0 | Best: 85.0 | Baseline: 93.7
Epoch 751 | Loss: 0.01 | Avg Makespan: 93.8 | Best: 90.0 | Baseline: 93.7
Epoch 752 | Loss: -0.12 | Avg Makespan: 93.8 | Best: 77.0 | Baseline: 93.7
Epoch 753 | Loss: -0.05 | Avg Makespan: 91.8 | Best: 87.0 | Baseline: 93.5
Epoch 754 | Loss: 0.04 | Avg Makespan: 96.0 | Best: 89.0 | Baseline: 93.8
Epoch 755 | Loss: 0.01 | Avg Makespan: 91.2 | Best: 88.0 | Baseline: 93.5
Epoch 756 | Loss: -0.05 | Avg Makespan: 96.8 | Best: 91.0 | Baseline: 93.8
Epoch 757 | Loss: -0.07 | Avg Makespan: 95.5 | Best: 81.0 | Baseline: 94.0
Epoch 758 | Loss: -0.03 | Avg Makespan: 99.5 | Best: 91.0 | Baseline: 94.6
Epoch 759 | Loss: 0.13 | Avg Makespan: 94.2 | Best: 88.0 | Baseline: 94.5
Epoch 760 | Loss: 0.05 | Avg Makespan: 94.2 | Best: 92.0 | Baseline: 94.5
Epoch 761 | Loss: 0.04 | Avg Makespan: 91.5 | Best: 83.0 | Baseline: 94.2
Epoch 762 | Loss: -0.09 | Avg Makespan: 108.0 | Best: 101.0 | Baseline: 95.6
Epoch 763 | Loss: 0.05 | Avg Makespan: 97.5 | Best: 86.0 | Baseline: 95.8
Epoch 764 | Loss: 0.11 | Avg Makespan: 101.2 | Best: 87.0 | Baseline: 96.3
Epoch 765 | Loss: 0.10 | Avg Makespan: 97.0 | Best: 95.0 | Baseline: 96.4
Epoch 766 | Loss: -0.14 | Avg Makespan: 97.5 | Best: 90.0 | Baseline: 96.5
Epoch 767 | Loss: 0.03 | Avg Makespan: 96.2 | Best: 89.0 | Baseline: 96.5
Epoch 768 | Loss: 0.12 | Avg Makespan: 96.2 | Best: 91.0 | Baseline: 96.4
Epoch 769 | Loss: 0.01 | Avg Makespan: 100.2 | Best: 90.0 | Baseline: 96.8
Epoch 770 | Loss: -0.14 | Avg Makespan: 102.5 | Best: 95.0 | Baseline: 97.4
Epoch 771 | Loss: -0.04 | Avg Makespan: 94.0 | Best: 87.0 | Baseline: 97.1
Epoch 772 | Loss: 0.02 | Avg Makespan: 99.5 | Best: 95.0 | Baseline: 97.3
Epoch 773 | Loss: 0.10 | Avg Makespan: 89.5 | Best: 82.0 | Baseline: 96.5
Epoch 774 | Loss: -0.06 | Avg Makespan: 92.0 | Best: 84.0 | Baseline: 96.1
Epoch 775 | Loss: -0.03 | Avg Makespan: 101.2 | Best: 97.0 | Baseline: 96.6
Epoch 776 | Loss: -0.03 | Avg Makespan: 94.5 | Best: 87.0 | Baseline: 96.4
Epoch 777 | Loss: 0.02 | Avg Makespan: 102.2 | Best: 99.0 | Baseline: 97.0
Epoch 778 | Loss: 0.02 | Avg Makespan: 98.0 | Best: 87.0 | Baseline: 97.1
Epoch 779 | Loss: -0.03 | Avg Makespan: 94.0 | Best: 85.0 | Baseline: 96.8
Epoch 780 | Loss: -0.02 | Avg Makespan: 91.0 | Best: 88.0 | Baseline: 96.2
Epoch 781 | Loss: -0.07 | Avg Makespan: 95.8 | Best: 91.0 | Baseline: 96.1
Epoch 782 | Loss: 0.05 | Avg Makespan: 100.8 | Best: 99.0 | Baseline: 96.6
Epoch 783 | Loss: -0.16 | Avg Makespan: 108.8 | Best: 99.0 | Baseline: 97.8
Epoch 784 | Loss: 0.01 | Avg Makespan: 97.2 | Best: 92.0 | Baseline: 97.8
Epoch 785 | Loss: -0.06 | Avg Makespan: 94.2 | Best: 93.0 | Baseline: 97.4
Epoch 786 | Loss: -0.16 | Avg Makespan: 98.5 | Best: 91.0 | Baseline: 97.5
Epoch 787 | Loss: 0.05 | Avg Makespan: 93.0 | Best: 87.0 | Baseline: 97.1
Epoch 788 | Loss: 0.24 | Avg Makespan: 97.0 | Best: 92.0 | Baseline: 97.1
Epoch 789 | Loss: -0.01 | Avg Makespan: 98.8 | Best: 88.0 | Baseline: 97.2
Epoch 790 | Loss: 0.01 | Avg Makespan: 97.8 | Best: 92.0 | Baseline: 97.3
Epoch 791 | Loss: -0.11 | Avg Makespan: 100.0 | Best: 93.0 | Baseline: 97.6
Epoch 792 | Loss: 0.02 | Avg Makespan: 104.8 | Best: 102.0 | Baseline: 98.3
Epoch 793 | Loss: 0.05 | Avg Makespan: 93.5 | Best: 82.0 | Baseline: 97.8
Epoch 794 | Loss: -0.02 | Avg Makespan: 103.0 | Best: 82.0 | Baseline: 98.3
Epoch 795 | Loss: -0.02 | Avg Makespan: 103.8 | Best: 97.0 | Baseline: 98.9
Epoch 796 | Loss: 0.05 | Avg Makespan: 91.8 | Best: 85.0 | Baseline: 98.1
Epoch 797 | Loss: -0.07 | Avg Makespan: 91.5 | Best: 84.0 | Baseline: 97.5
Epoch 798 | Loss: 0.00 | Avg Makespan: 92.8 | Best: 83.0 | Baseline: 97.0
Epoch 799 | Loss: 0.18 | Avg Makespan: 91.8 | Best: 86.0 | Baseline: 96.5
Epoch 800 | Loss: 0.13 | Avg Makespan: 97.2 | Best: 94.0 | Baseline: 96.6
Epoch 801 | Loss: 0.01 | Avg Makespan: 96.8 | Best: 89.0 | Baseline: 96.6
Epoch 802 | Loss: -0.01 | Avg Makespan: 97.8 | Best: 88.0 | Baseline: 96.7
Epoch 803 | Loss: 0.05 | Avg Makespan: 104.8 | Best: 104.0 | Baseline: 97.5
Epoch 804 | Loss: 0.01 | Avg Makespan: 96.2 | Best: 94.0 | Baseline: 97.4
Epoch 805 | Loss: 0.04 | Avg Makespan: 98.5 | Best: 76.0 | Baseline: 97.5
Epoch 806 | Loss: 0.12 | Avg Makespan: 99.5 | Best: 92.0 | Baseline: 97.7
Epoch 807 | Loss: 0.15 | Avg Makespan: 105.2 | Best: 103.0 | Baseline: 98.4
Epoch 808 | Loss: 0.08 | Avg Makespan: 99.2 | Best: 89.0 | Baseline: 98.5
Epoch 809 | Loss: 0.08 | Avg Makespan: 104.2 | Best: 102.0 | Baseline: 99.1
Epoch 810 | Loss: 0.10 | Avg Makespan: 99.8 | Best: 94.0 | Baseline: 99.2
Epoch 811 | Loss: 0.04 | Avg Makespan: 97.8 | Best: 87.0 | Baseline: 99.0
Epoch 812 | Loss: 0.06 | Avg Makespan: 106.8 | Best: 105.0 | Baseline: 99.8
Epoch 813 | Loss: 0.11 | Avg Makespan: 95.0 | Best: 91.0 | Baseline: 99.3
Epoch 814 | Loss: 0.04 | Avg Makespan: 104.0 | Best: 94.0 | Baseline: 99.8
Epoch 815 | Loss: 0.18 | Avg Makespan: 95.8 | Best: 91.0 | Baseline: 99.4
Epoch 816 | Loss: 0.09 | Avg Makespan: 89.8 | Best: 85.0 | Baseline: 98.4
Epoch 817 | Loss: 0.21 | Avg Makespan: 96.8 | Best: 89.0 | Baseline: 98.3
